"p","q10","q50","q90","mean_test"
0.2006,2.2571099490045,0.334091185773262,0.000693732167080745,0.325100293335981
0.204758333333333,2.30712844448814,0.353653383193749,0.000802682277390328,0.33750114407596
0.208916666666667,2.35533849779954,0.374396034071771,0.000925869764883543,0.35041695872098
0.213075,2.40165938841803,0.396316807826296,0.0010647837463563,0.363852525749441
0.217233333333333,2.4460164653406,0.419410950065526,0.00122102954533027,0.37781187331734
0.221391666666667,2.48834117109303,0.443671238150605,0.00139633439114144,0.392298243464484
0.22555,2.52857104513131,0.469087945102578,0.00159255317101879,0.407314067725112
0.229708333333333,2.56664970792361,0.495648811828311,0.00181167422156658,0.422860944255681
0.233866666666667,2.60252682696063,0.523339027618823,0.00205582514537285,0.438939616581706
0.238025,2.636158065899,0.552141218852057,0.00232727863778773,0.455549954055035
0.242183333333333,2.66750501800171,0.582035445811844,0.00262845830824993,0.472690934102777
0.246341666666667,2.69653512499811,0.612999207515414,0.00296194447988985,0.490360626339326
0.2505,2.72322158244666,0.645007454423388,0.00333047995050404,0.508556178603506
0.254658333333333,2.74754323264413,0.678032608888737,0.00373697569738067,0.527273804973765
0.258816666666667,2.76948444608674,0.712044593184582,0.00418451650785909,0.546508775805598
0.262975,2.78903499245124,0.747010864935168,0.00467636651693223,0.566255409827034
0.267133333333333,2.80618990202698,0.78289645975949,0.00521597463264739,0.586507068319909
0.271291666666667,2.8209493184941,0.81966404092328,0.00580697982953229,0.607256151406935
0.27545,2.83331834390768,0.85727395578203,0.00645321628976978,0.628494096457197
0.279608333333333,2.8433068767131,0.895684298785571,0.00715871837136781,0.650211378615574
0.283766666666667,2.85092944358427,0.934850980803467,0.00792772538212216,0.672397513454859
0.287925,2.85620502584298,0.974727804519957,0.00876468613775113,0.695041061742864
0.292083333333333,2.85915688118578,1.01526654563752,0.00967426328219268,0.718129636310648
0.296241666666667,2.85981236141277,1.0564170396193,0.0106613373476995,0.741649911002156
0.3004,2.85820272682203,1.09812727369238,0.0117310105320462,0.765587631679985
0.304558333333333,2.85436295790325,1.14034348382681,0.0128886101698754,0.789927629256743
0.308716666666667,2.84833156493447,1.18301025639838,0.0141396918749632,0.814653834716451
0.312875,2.84015039605728,1.22607063423758,0.0154900423299695,0.839749296085766
0.317033333333333,2.82986444437749,1.26946622676175,0.0169456817000721,0.865196197310327
0.321191666666667,2.81752165461118,1.31313732388336,0.0185128656467489,0.890975878987437
