"p","bern","bb","ln","km"
0.918053511705686,0.315732020475051,0.0013152403000134,0.00205874621054357,0.000647481918533429
0.921384615384615,0.329554433983346,0.00110751582802533,0.00171027234023766,0.000529433902976331
0.924715719063545,0.343320637470138,0.000925447228837423,0.00140628609599396,0.000428930822605297
0.928046822742475,0.356925267240882,0.000766846434882786,0.00114333293548665,0.000344026830076818
0.931377926421405,0.370247019459114,0.000629615422886086,0.000917988105098515,0.000272906311348807
0.934709030100334,0.383146911304618,0.000511748050277635,0.000726869866559639,0.000213882848488044
0.938040133779264,0.395466382218989,0.000411331794129159,0.000566654058615625,0.000165397776530066
0.941371237458194,0.407025222231287,0.000326549384555515,0.000434090027187585,0.000126018323199154
0.944702341137124,0.417619313402335,0.000255680323528184,0.000326017926121539,9.44353206291806e-05
0.948033444816054,0.427018169408315,0.000197102278853007,0.000239387345516177,6.94604786405642e-05
0.951364548494983,0.434962257198987,0.000149292341624128,0.000171277161336258,5.0023209640629e-05
0.954695652173913,0.441160083508867,0.000110828133708133,0.000118916412947389,3.51669958449525e-05
0.958026755852843,0.445285027766734,8.03887496403597e-05,7.97058973727384e-05,2.40452902922146e-05
0.961357859531773,0.446971901635502,5.67555145937356e-05,5.12400120971743e-05,1.59169440794923e-05
0.964688963210702,0.445813214015763,3.88125366160582e-05,3.13281726325948e-05,1.01411534255293e-05
0.968020066889632,0.441355118857309,2.55470268398632e-05,1.8014867201529e-05,6.17192163978179e-06
0.971351170568562,0.433093021538262,1.60493554205954e-05,9.59708162221676e-06,3.55203292421939e-06
0.974682274247492,0.420466817885442,9.5128028819567e-06,4.63743371334335e-06,1.90653729135634e-06
0.978013377926421,0.40285573811641,5.23295524816708e-06,1.97091913053854e-06,9.35748937421315e-07
0.981344481605351,0.379572766076985,2.6066749506292e-06,7.02753972177797e-07,4.07764461538827e-07
0.984675585284281,0.349858602121343,1.13055461256234e-06,1.94557499953083e-07,1.5051285653258e-07
0.988006688963211,0.312875135828187,3.98720771907081e-07,3.63766365236183e-08,4.33570609290703e-08
0.991337792642141,0.267698392458657,9.97849138743927e-08,3.4396180506057e-09,8.27865697955328e-09
0.99466889632107,0.213310914631879,1.26034869744509e-08,7.67224013150395e-11,6.96431726731396e-10
0.998,0.148593538114411,1.92027443109173e-10,1.23586319964796e-14,4.64216330587596e-12
